Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
齿素屋 齿素屋 日本进口标准型/细毛刷男女士可选防滑颜色随机 标准刷毛牙刷 标准型细毛刷-精彩实用装2支	https://item.jd.com/27529837953.html	27529837953	牙刷/牙线	27529837953	口腔护理	1316,1384,1406	33.90	40.00	;商品名称：齿素屋 齿素屋 日本进口标准型/细毛刷男女士可选防滑颜色随机 标准刷毛牙刷 标准型细毛刷-精彩实用装2支;;商品编号：27529837953;;店铺：;朗时进口个人护理专营店;;商品毛重：20.00g;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	21020			100	0	0	10	0	0	10	7	5
千百媚（QBM） 千百媚DY-09电动牙刷 声波电动牙刷头声波震动儿童电动牙刷成人 蓝色细软毛	https://item.jd.com/1195546544.html	1195546544	牙刷/牙线	1195546544	口腔护理	1316,1384,1406	88.00	268.00	;商品名称：千百媚（QBM） 千百媚DY-09电动牙刷 声波电动牙刷头声波震动儿童电动牙刷成人 蓝色细软毛;;商品编号：1195546544;;店铺：;很给力电器专营店;;商品毛重：0.58kg;;商品产地：中国大陆;;货号：DY-09;;类别：声波电动牙刷;;清洁类型：清洁，牙龈护理;;适用人群：成人，老年人，吸烟人群;;供电方式：充电式;	68530	有效期2018-10-02至2019-03-31,满50减2;有效期2018-10-02至2019-03-31,满99减5;有效期2018-10-02至2019-03-31,满158减10	满199元减20元，满399元减50元，满799元减100元	96	2	2	2800	60	40	2900	200	5
赛嘉（seago） 成人两档变频声波电动牙刷 珍珠白	https://item.jd.com/11021666010.html	11021666010	牙刷/牙线	11021666010	口腔护理	1316,1384,1406	68.00	158.00	;商品名称：赛嘉（seago） 成人两档变频声波电动牙刷 珍珠白;;商品编号：11021666010;;店铺：;精诚合力电器专营店;;商品毛重：200.00g;;商品产地：中国大陆;;货号：SG-610;;类别：声波电动牙刷;;清洁类型：亮白，抛光，敏感;;适用人群：成人;	21642		满2件，总价打7.50折	94	2	4	3600	100	60	3800	400	5
百灵（Bestlife） 声波电动牙刷 成人款充电式软毛防水情侣款家用K76S1 粉红色（杜邦毛）	https://item.jd.com/18716712775.html	18716712775	牙刷/牙线	18716712775	口腔护理	1316,1384,1406	199.00	598.00	;商品名称：百灵（Bestlife） 声波电动牙刷 成人款充电式软毛防水情侣款家用K76S1 粉红色（杜邦毛）;;商品编号：18716712775;;店铺：;百灵电器旗舰店;;商品毛重：0.7kg;;商品产地：中国大陆;;货号：K76S1;;类别：声波电动牙刷;;适用人群：成人;;供电方式：充电式;	106264		每满300元，可减30元现金	97	1	2	400	5	5	400	100	5
赛嘉（seago） 612/623/628/633/906/915/C5/C6适配刷头 880按摩指（4支装）	https://item.jd.com/1057734210.html	1057734210	牙刷/牙线	1057734210	口腔护理	1316,1384,1406	39.00	168.00	;商品名称：赛嘉（seago） 612/623/628/633/906/915/C5/C6适配刷头 880按摩指（4支装）;;商品编号：1057734210;;店铺：;精诚合力电器专营店;;商品毛重：200.00g;;商品产地：中国大陆;;货号：牙刷头;;类别：替换刷头;;模式：清洁;	21642			96	1	3	1800	50	10	1900	400	5
皓齿健（Hosjam） 皓齿健备长炭软毛成人牙刷家庭装 深层清洁炭丝细毛男女款 6支装 红色 6支装	https://item.jd.com/21388820596.html	21388820596	牙刷/牙线	21388820596	口腔护理	1316,1384,1406	39.90	102.00	;商品名称：皓齿健（Hosjam） 皓齿健备长炭软毛成人牙刷家庭装 深层清洁炭丝细毛男女款 6支装 红色 6支装;;商品编号：21388820596;;店铺：;腾兮美妆专营店;;商品毛重：200.00g;;分类：牙刷;;适用人群：普通人群;;刷毛分类：其它;	654605	有效期2018-11-28至2019-01-31,满198减10;有效期2018-12-06至2018-12-13,满1000减100	满2件，总价打8折;满99元减20元	97	3	0	40	0	1	40	30	5
赛嘉  紫外线牙刷消毒器 防尘灭菌电动牙刷盒挂式牙刷架	https://item.jd.com/1005887320.html	1005887320	牙刷/牙线	1005887320	口腔护理	1316,1384,1406	89.00	138.00	;商品名称：赛嘉  紫外线牙刷消毒器 防尘灭菌电动牙刷盒挂式牙刷架;;商品编号：1005887320;;店铺：;精诚合力电器专营店;;商品毛重：0.6kg;;商品产地：中国大陆;;货号：SG-103A;;类别：其他配件;;清洁类型：亮白，抛光，敏感;;适用人群：成人，儿童;	21642			94	1	5	300	10	4	300	10	5
赛嘉（seago） 儿童电动牙刷 薄荷绿	https://item.jd.com/1010691606.html	1010691606	牙刷/牙线	1010691606	口腔护理	1316,1384,1406	59.00	298.00	;商品名称：赛嘉（seago） 儿童电动牙刷 薄荷绿;;商品编号：1010691606;;店铺：;精诚合力电器专营店;;商品毛重：200.00g;;货号：SG-618/918;;类别：声波电动牙刷;;清洁类型：亮白，抛光，清洁;;适用人群：儿童;	21642			94	2	4	3300	100	70	3600	500	5
赛嘉（seago） 成人两档变频声波电动牙刷 梦之粉	https://item.jd.com/1006823668.html	1006823668	牙刷/牙线	1006823668	口腔护理	1316,1384,1406	68.00	158.00	;商品名称：赛嘉（seago） 成人两档变频声波电动牙刷 梦之粉;;商品编号：1006823668;;店铺：;精诚合力电器专营店;;商品毛重：200.00g;;商品产地：中国大陆;;货号：SG-610;;类别：声波电动牙刷;;清洁类型：亮白，抛光，敏感;;适用人群：成人;	21642		满2件，总价打7.50折	94	2	4	3600	100	60	3800	400	5
百灵（Bestlife） 电动牙刷 成人旋转式自动牙刷软毛防水K20 绿色	https://item.jd.com/1448212953.html	1448212953	牙刷/牙线	1448212953	口腔护理	1316,1384,1406	89.00	179.00	;商品名称：百灵（Bestlife） 电动牙刷 成人旋转式自动牙刷软毛防水K20 绿色;;商品编号：1448212953;;店铺：;百灵电器旗舰店;;商品毛重：210.00g;;货号： 11620-2;;类别：旋转电动牙刷;	106264		每满300元，可减30元现金	98	0	2	900	10	3	900	500	5
Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 粉色-0.6MM	https://item.jd.com/16793211253.html	16793211253	牙刷/牙线	16793211253	口腔护理	1316,1384,1406	39.00	60.00	;商品名称：Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 粉色-0.6MM;;商品编号：16793211253;;店铺：;嘉美口腔护理专营店;;商品毛重：300.00g;;商品产地：中国大陆;;货号：推拉60支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	1	0	400	0	1	400	300	5
Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 蓝色-0.7MM	https://item.jd.com/16793211254.html	16793211254	牙刷/牙线	16793211254	口腔护理	1316,1384,1406	39.00	60.00	;商品名称：Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 蓝色-0.7MM;;商品编号：16793211254;;店铺：;嘉美口腔护理专营店;;商品毛重：300.00g;;商品产地：中国大陆;;货号：推拉60支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	1	0	400	0	1	400	300	5
千百媚（QBM） 千百媚DY-09电动牙刷 声波电动牙刷头声波震动儿童电动牙刷成人 红色细软毛	https://item.jd.com/1195546546.html	1195546546	牙刷/牙线	1195546546	口腔护理	1316,1384,1406	178.00	268.00	;商品名称：千百媚（QBM） 千百媚DY-09电动牙刷 声波电动牙刷头声波震动儿童电动牙刷成人 红色细软毛;;商品编号：1195546546;;店铺：;很给力电器专营店;;商品毛重：0.58kg;;商品产地：中国大陆;;货号：DY-09;;类别：声波电动牙刷;;清洁类型：清洁，牙龈护理;;适用人群：成人，老年人，吸烟人群;;供电方式：充电式;	68530	有效期2018-10-02至2019-03-31,满158减10;有效期2018-10-02至2019-03-31,满99减5;有效期2018-10-02至2019-03-31,满50减2	满199元减20元，满399元减50元，满799元减100元	96	2	2	2800	60	40	2900	200	5
欧乐B电动牙刷刷头 多动向电动牙刷 配件 替换刷头 德国进口	https://item.jd.com/1211556139.html	1211556139	牙刷/牙线	1211556139	口腔护理	1316,1384,1406	44.90	49.80	;商品名称：欧乐B电动牙刷刷头 多动向电动牙刷 配件 替换刷头 德国进口;;商品编号：1211556139;;店铺：;唐久官方旗舰店;;商品毛重：100.00g;;货号：777;;分类：替换刷头;;适用人群：普通人群;;刷毛分类：细毛;	43996			95	3	2	100	4	6	200	30	5
纳爱家（naaijia） 木质双头牙签独立包装酒店宾馆餐厅餐后口腔清洁用具 390支装	https://item.jd.com/27553457551.html	27553457551	牙刷/牙线	27553457551	口腔护理	1316,1384,1406	16.90	42.00	;商品名称：纳爱家（naaijia） 木质双头牙签独立包装酒店宾馆餐厅餐后口腔清洁用具 390支装;;商品编号：27553457551;;店铺：;纳爱家家居专营店;;商品毛重：1.0kg;;商品产地：中国大陆;;货号：CXX410366824880S;;分类：牙签;;适用人群：普通人群;;刷毛分类：其它;	765236			100	0	0	50	0	0	50	50	5
赛嘉（seago） SG610/617/E6/E5/659/908/909/E8适配刷头	https://item.jd.com/1015431699.html	1015431699	牙刷/牙线	1015431699	口腔护理	1316,1384,1406	39.00	68.00	;商品名称：赛嘉（seago） SG610/617/E6/E5/659/908/909/E8适配刷头;;商品编号：1015431699;;店铺：;精诚合力电器专营店;;商品毛重：200.00g;;货号：SG-899-2;;类别：替换刷头;;适用人群：成人，吸烟人群;	21642			94	2	4	600	20	10	600	100	5
皓齿健（Hosjam） 皓齿健备长炭软毛成人牙刷家庭装 深层清洁炭丝细毛男女款 6支装 红色 4只装	https://item.jd.com/21388820595.html	21388820595	牙刷/牙线	21388820595	口腔护理	1316,1384,1406	29.90	102.00	;商品名称：皓齿健（Hosjam） 皓齿健备长炭软毛成人牙刷家庭装 深层清洁炭丝细毛男女款 6支装 红色 4只装;;商品编号：21388820595;;店铺：;腾兮美妆专营店;;商品毛重：200.00g;;分类：牙刷;;适用人群：普通人群;;刷毛分类：其它;	654605	有效期2018-11-28至2019-01-31,满198减10;有效期2018-12-06至2018-12-13,满1000减100	满99元减20元;满2件，总价打8折	97	3	0	40	0	1	40	30	5
美国产安利健齿全护型牙刷 安利牙刷护牙健齿清洁去口臭4支装专业刷头	https://item.jd.com/1973639110.html	1973639110	牙刷/牙线	1973639110	口腔护理	1316,1384,1406	109.00	288.00		190076	有效期2018-12-12至2018-12-12,满299减5;有效期2018-12-12至2018-12-12,满599减10;有效期2018-12-12至2018-12-12,满999减20	每满300元，可减30元现金	97	3	0	30	0	1	40	20	5
纳爱家（naaijia） 不锈钢剔牙钩双头探针牙缝清洁器塞牙剔牙针洁牙剔牙工具金属牙签	https://item.jd.com/27556300163.html	27556300163	牙刷/牙线	27556300163	口腔护理	1316,1384,1406	35.00	88.00	;商品名称：纳爱家（naaijia） 不锈钢剔牙钩双头探针牙缝清洁器塞牙剔牙针洁牙剔牙工具金属牙签;;商品编号：27556300163;;店铺：;纳爱家家居专营店;;商品毛重：1.0kg;;商品产地：中国大陆;;货号：CXX5489655238010S;;分类：牙签;;适用人群：普通人群;;刷毛分类：其它;	765236			100	0	0	10	0	0	10	10	5
泊泉雅炫彩柔丝牙刷单支装口腔清洁护理细软毛牙刷健齿护龈颜色随机发 炫彩柔丝牙刷	https://item.jd.com/12551924796.html	12551924796	牙刷/牙线	12551924796	口腔护理	1316,1384,1406	1.99	59.00	;商品名称：泊泉雅炫彩柔丝牙刷单支装口腔清洁护理细软毛牙刷健齿护龈颜色随机发 炫彩柔丝牙刷;;商品编号：12551924796;;店铺：;韩婵旗舰店;;商品毛重：100.00g;;商品产地：中国大陆;;货号：NO.BQY7281;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	173773	有效期2018-10-15至2019-01-12,满49减5;有效期2017-08-15至2027-08-15,满109减10;有效期2017-08-15至2027-08-15,满289减60	满99元减20元;满199元减100元	100	0	0	200	0	0	200	100	5
纳爱家（naaijia） 钛合金牙签筒带盒防水男女外出野餐户外便携单头水果签	https://item.jd.com/27555559590.html	27555559590	牙刷/牙线	27555559590	口腔护理	1316,1384,1406	95.00	238.00	;商品名称：纳爱家（naaijia） 钛合金牙签筒带盒防水男女外出野餐户外便携单头水果签;;商品编号：27555559590;;店铺：;纳爱家家居专营店;;商品毛重：1.0kg;;商品产地：中国大陆;;货号：CXX5472199606450S;;分类：牙签;;适用人群：普通人群;;刷毛分类：其它;	765236			85	0	15	6	1	0	7	4	5
Cleanpik 买二盒送一盒 牙缝刷10支/盒 正畸牙刷牙间刷 清洁牙套 矫正牙齿牙缝祛除口腔残渣 s 蓝色(1.0-1.2MM)-10支/版	https://item.jd.com/17472398800.html	17472398800	牙刷/牙线	17472398800	口腔护理	1316,1384,1406	18.00	28.00	;商品名称：Cleanpik 买二盒送一盒 牙缝刷10支/盒 正畸牙刷牙间刷 清洁牙套 矫正牙齿牙缝祛除口腔残渣 s 蓝色(1.0-1.2MM)-10支/版;;商品编号：17472398800;;店铺：;嘉美口腔护理专营店;;商品毛重：200.00g;;货号：新盒L型10支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	0	1	400	2	0	400	300	5
百灵（Bestlife） 电动牙刷 成人旋转式自动牙刷软毛防水K20 红色	https://item.jd.com/1448212951.html	1448212951	牙刷/牙线	1448212951	口腔护理	1316,1384,1406	89.00	179.00	;商品名称：百灵（Bestlife） 电动牙刷 成人旋转式自动牙刷软毛防水K20 红色;;商品编号：1448212951;;店铺：;百灵电器旗舰店;;商品毛重：210.00g;;货号： 11620-2;;类别：旋转电动牙刷;	106264		每满300元，可减30元现金	98	0	2	900	10	3	900	500	5
百灵（Bestlife） 电动牙刷 成人旋转式自动牙刷软毛防水K20 蓝色	https://item.jd.com/1448212952.html	1448212952	牙刷/牙线	1448212952	口腔护理	1316,1384,1406	89.00	179.00	;商品名称：百灵（Bestlife） 电动牙刷 成人旋转式自动牙刷软毛防水K20 蓝色;;商品编号：1448212952;;店铺：;百灵电器旗舰店;;商品毛重：210.00g;;货号： 11620-2;;类别：旋转电动牙刷;	106264		每满300元，可减30元现金	98	0	2	900	10	3	900	500	5
Cleanpik 牙缝刷40支/盒 清洁口腔牙间刷 正畸牙刷 齿间隙刷 矫正牙刷牙套牙刷祛除残渣 40支 粉色-0.6MM	https://item.jd.com/17040282483.html	17040282483	牙刷/牙线	17040282483	口腔护理	1316,1384,1406	29.00	68.00	;商品名称：Cleanpik 牙缝刷40支/盒 清洁口腔牙间刷 正畸牙刷 齿间隙刷 矫正牙刷牙套牙刷祛除残渣 40支 粉色-0.6MM;;商品编号：17040282483;;店铺：;嘉美口腔护理专营店;;商品毛重：300.00g;;货号：40支直拉;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			98	0	2	100	2	0	100	100	5
Jordan 挪威进口牙刷 净爽秀我设计 超细柔 敏牙刷 弹力护龈 成人牙刷 单支装 超细柔牙刷单支装颜色随机	https://item.jd.com/27787126320.html	27787126320	牙刷/牙线	27787126320	口腔护理	1316,1384,1406	19.90	39.00	;商品名称：Jordan 挪威进口牙刷 净爽秀我设计 超细柔 敏牙刷 弹力护龈 成人牙刷 单支装 超细柔牙刷单支装颜色随机;;商品编号：27787126320;;店铺：;海盗城堡进口旗舰店;;商品毛重：100.00g;;货号：7046110070161;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	671276	有效期2018-12-09至2018-12-12,满199减60;有效期2018-12-09至2018-12-12,满299减120		100	0	0	30	0	0	30	30	5
三七 正品云南牙刷 4支特惠装 高弹性超柔刷丝不伤牙龈牙齿软毛 两卡(4支)特惠装	https://item.jd.com/26112946159.html	26112946159	牙刷/牙线	26112946159	口腔护理	1316,1384,1406	18.90	27.00	;商品名称：三七 正品云南牙刷 4支特惠装 高弹性超柔刷丝不伤牙龈牙齿软毛 两卡(4支)特惠装;;商品编号：26112946159;;店铺：;悦博美妆专营店;;商品毛重：100.00g;;分类：牙刷;;适用人群：所有人群;;刷毛分类：细毛;	744476	有效期2018-11-08至2019-02-05,满10减1;有效期2018-12-03至2019-03-02,满50减5	满3件，立减最低1件商品价格;满2件，总价打8折；满3件，总价打7折	100	0	0	4	0	0	4	3	5
Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 绿色-0.8MM	https://item.jd.com/16793211255.html	16793211255	牙刷/牙线	16793211255	口腔护理	1316,1384,1406	39.00	60.00	;商品名称：Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 绿色-0.8MM;;商品编号：16793211255;;店铺：;嘉美口腔护理专营店;;商品毛重：300.00g;;商品产地：中国大陆;;货号：推拉60支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	1	0	400	0	1	400	300	5
Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 黄色(1.0-1.2MM)	https://item.jd.com/16793211256.html	16793211256	牙刷/牙线	16793211256	口腔护理	1316,1384,1406	39.00	60.00	;商品名称：Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 黄色(1.0-1.2MM);;商品编号：16793211256;;店铺：;嘉美口腔护理专营店;;商品毛重：300.00g;;商品产地：中国大陆;;货号：推拉60支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	1	0	400	0	1	400	300	5
Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 橙色(1.2-1.5MM)	https://item.jd.com/16793211257.html	16793211257	牙刷/牙线	16793211257	口腔护理	1316,1384,1406	39.00	60.00	;商品名称：Cleanpik  推拉式牙缝刷60支/盒 伸缩型牙间刷 正畸牙刷 矫正齿间刷 清洁牙套牙齿残渣 60支 橙色(1.2-1.5MM);;商品编号：16793211257;;店铺：;嘉美口腔护理专营店;;商品毛重：300.00g;;商品产地：中国大陆;;货号：推拉60支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	1	0	400	0	1	400	300	5
Jordan 挪威进口牙刷 净爽秀我设计 超细柔 敏牙刷 弹力护龈 成人牙刷 单支装 超细柔弹力护龈牙刷单支装颜色随机	https://item.jd.com/27787126322.html	27787126322	牙刷/牙线	27787126322	口腔护理	1316,1384,1406	25.90	39.00	;商品名称：Jordan 挪威进口牙刷 净爽秀我设计 超细柔 敏牙刷 弹力护龈 成人牙刷 单支装 超细柔弹力护龈牙刷单支装颜色随机;;商品编号：27787126322;;店铺：;海盗城堡进口旗舰店;;商品毛重：100.00g;;货号：7046110070161;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	671276	有效期2018-12-09至2018-12-12,满199减60;有效期2018-12-09至2018-12-12,满299减120		100	0	0	30	0	0	30	30	5
赛嘉（seago） 612/623/628/633/906/915/C5/C6适配刷头 880（4支装）+881（4支装）	https://item.jd.com/30672107986.html	30672107986	牙刷/牙线	30672107986	口腔护理	1316,1384,1406	78.00	168.00	;商品名称：赛嘉（seago） 612/623/628/633/906/915/C5/C6适配刷头 880（4支装）+881（4支装）;;商品编号：30672107986;;店铺：;精诚合力电器专营店;;商品毛重：200.00g;;商品产地：中国大陆;;货号：牙刷头;;类别：替换刷头;;模式：清洁;	21642			96	1	3	1800	50	10	1900	400	5
赛嘉 儿童电动牙刷 2-5岁宝宝软毛护龈声波震动牙刷  颜色随机	https://item.jd.com/1018971680.html	1018971680	牙刷/牙线	1018971680	口腔护理	1316,1384,1406	69.00	288.00	;商品名称：赛嘉 儿童电动牙刷 2-5岁宝宝软毛护龈声波震动牙刷  颜色随机;;商品编号：1018971680;;店铺：;精诚合力电器专营店;;商品毛重：400.00g;;商品产地：中国大陆;;货号：SG-602/902;;类别：声波电动牙刷;;清洁类型：亮白，抛光，敏感;;适用人群：儿童;;供电方式：干电池式;	21642			94	2	4	500	20	10	600	100	5
片仔癀日夜分护牙刷5套竹炭软毛小头共10支	https://item.jd.com/12415439796.html	12415439796	牙刷/牙线	12415439796	口腔护理	1316,1384,1406	69.00	2000.00	;商品名称：片仔癀日夜分护牙刷5套竹炭软毛小头共10支;;商品编号：12415439796;;店铺：;康唐美妆专营店;;商品毛重：80.00g;;分类：牙刷;;适用人群：普通人群;;刷毛分类：炭丝;	672310			100	0	0	10	0	0	10	10	5
千百媚（QBM） 千百媚DY-09电动牙刷 声波电动牙刷头声波震动儿童电动牙刷成人 红色	https://item.jd.com/1195546545.html	1195546545	牙刷/牙线	1195546545	口腔护理	1316,1384,1406	78.00	268.00	;商品名称：千百媚（QBM） 千百媚DY-09电动牙刷 声波电动牙刷头声波震动儿童电动牙刷成人 红色;;商品编号：1195546545;;店铺：;很给力电器专营店;;商品毛重：0.58kg;;商品产地：中国大陆;;货号：DY-09;;类别：声波电动牙刷;;清洁类型：清洁，牙龈护理;;适用人群：成人，老年人，吸烟人群;;供电方式：充电式;	68530	有效期2018-10-02至2019-03-31,满50减2;有效期2018-10-02至2019-03-31,满99减5;有效期2018-10-02至2019-03-31,满158减10	满199元减20元，满399元减50元，满799元减100元	96	2	2	2800	60	40	2900	200	5
Cleanpik 装超细牙线棒1000支/包 牙线牙签圆线 清洁口腔牙缝签 安全弓形牙签 不易起毛 1000支牙线棒	https://item.jd.com/20330572637.html	20330572637	牙刷/牙线	20330572637	口腔护理	1316,1384,1406	68.00	108.00	;商品名称：Cleanpik 装超细牙线棒1000支/包 牙线牙签圆线 清洁口腔牙缝签 安全弓形牙签 不易起毛 1000支牙线棒;;商品编号：20330572637;;店铺：;嘉美口腔护理专营店;;商品毛重：1.0kg;;商品产地：中国大陆;;货号：1000支;;分类：牙线棒;;适用人群：普通人群;;刷毛分类：其它;	712466			100	0	0	70	0	0	70	50	5
纳爱家（naaijia） 木牙签双头立包装吃水果饭店酒店牙签家用便携式剔牙器 500支每袋	https://item.jd.com/27553414650.html	27553414650	牙刷/牙线	27553414650	口腔护理	1316,1384,1406	16.90	42.00	;商品名称：纳爱家（naaijia） 木牙签双头立包装吃水果饭店酒店牙签家用便携式剔牙器 500支每袋;;商品编号：27553414650;;店铺：;纳爱家家居专营店;;商品毛重：1.0kg;;商品产地：中国大陆;;货号：CXX195138497080S;;分类：牙签;;适用人群：普通人群;;刷毛分类：其它;	765236			100	0	0	10	0	0	10	10	5
贝合（beihe） 贝合 小麦日系成人细软毛牙刷家庭套装 清洁小头竹炭旅行便携12支家庭装 12支装（磨尖丝）	https://item.jd.com/25374804184.html	25374804184	牙刷/牙线	25374804184	口腔护理	1316,1384,1406	32.90	140.00	;商品名称：贝合（beihe） 贝合 小麦日系成人细软毛牙刷家庭套装 清洁小头竹炭旅行便携12支家庭装 12支装（磨尖丝）;;商品编号：25374804184;;店铺：;贝合旗舰店;;商品毛重：500.00g;;商品产地：中国大陆;;货号：ws0524-ZH;;分类：牙刷;;适用人群：所有人群;;刷毛分类：细毛;	110212			100	0	0	40	0	0	40	30	5
居乐美 小麦秸秆软毛牙刷4支家庭套装  成人细丝竹炭小头洗漱 便携独立包装	https://item.jd.com/25627494406.html	25627494406	牙刷/牙线	25627494406	口腔护理	1316,1384,1406	19.90	59.80	;商品名称：居乐美 小麦秸秆软毛牙刷4支家庭套装  成人细丝竹炭小头洗漱 便携独立包装;;商品编号：25627494406;;店铺：;馨之家家居专营店;;商品毛重：100.00g;;商品产地：中国大陆;;分类：牙刷;;适用人群：普通人群;;刷毛分类：炭丝;	81939	有效期2018-11-26至2019-02-23,满68减5;有效期2018-11-26至2019-02-22,满130减10;有效期2018-11-26至2019-02-23,满250减20	满99元减20元;满299元减30元	99	1	0	100	0	1	100	100	5
Cleanpik 买二盒送一盒 牙缝刷10支/盒 正畸牙刷牙间刷 清洁牙套 矫正牙齿牙缝祛除口腔残渣 ssss 粉色-0.6MM-10支/版	https://item.jd.com/17472398798.html	17472398798	牙刷/牙线	17472398798	口腔护理	1316,1384,1406	18.00	28.00	;商品名称：Cleanpik 买二盒送一盒 牙缝刷10支/盒 正畸牙刷牙间刷 清洁牙套 矫正牙齿牙缝祛除口腔残渣 ssss 粉色-0.6MM-10支/版;;商品编号：17472398798;;店铺：;嘉美口腔护理专营店;;商品毛重：200.00g;;货号：新盒L型10支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	0	1	400	2	0	400	300	5
Cleanpik 买二盒送一盒 牙缝刷10支/盒 正畸牙刷牙间刷 清洁牙套 矫正牙齿牙缝祛除口腔残渣 sss 黄色-0.7MM-10支/版	https://item.jd.com/19235873419.html	19235873419	牙刷/牙线	19235873419	口腔护理	1316,1384,1406	18.00	28.00	;商品名称：Cleanpik 买二盒送一盒 牙缝刷10支/盒 正畸牙刷牙间刷 清洁牙套 矫正牙齿牙缝祛除口腔残渣 sss 黄色-0.7MM-10支/版;;商品编号：19235873419;;店铺：;嘉美口腔护理专营店;;商品毛重：200.00g;;货号：新盒L型10支;;分类：牙刷;;适用人群：普通人群;;刷毛分类：细毛;	712466			99	0	1	400	2	0	400	300	5
赛嘉（seago） 成人两档变频声波电动牙刷 天之蓝	https://item.jd.com/1006823669.html	1006823669	牙刷/牙线	1006823669	口腔护理	1316,1384,1406	68.00	158.00	;商品名称：赛嘉（seago） 成人两档变频声波电动牙刷 天之蓝;;商品编号：1006823669;;店铺：;精诚合力电器专营店;;商品毛重：200.00g;;商品产地：中国大陆;;货号：SG-610;;类别：声波电动牙刷;;清洁类型：亮白，抛光，敏感;;适用人群：成人;	21642		满2件，总价打7.50折	94	2	4	3600	100	60	3800	400	5
舒客 舒克炭丝能量牙刷 软毛成人家庭细软小头竹按摩细毛家用套	https://item.jd.com/27149967190.html	27149967190	牙刷/牙线	27149967190	口腔护理	1316,1384,1406	39.90	50.00	;商品名称：舒客 舒克炭丝能量牙刷 软毛成人家庭细软小头竹按摩细毛家用套;;商品编号：27149967190;;店铺：;泰群个人护理专营店;;商品毛重：500.00g;;分类：牙刷;;适用人群：所有人群;;刷毛分类：细毛;	766191	有效期2018-12-08至2018-12-31,满29减10		100	0	0	7	0	0	7	6	5
Cleanpik  超细牙线棒6盒共300支  弓形牙签牙线 不易起毛 不易断线 清洁口腔牙缝残渣 A1 牙线棒6盒	https://item.jd.com/20925730044.html	20925730044	牙刷/牙线	20925730044	口腔护理	1316,1384,1406	38.00	49.00	;商品名称：Cleanpik  超细牙线棒6盒共300支  弓形牙签牙线 不易起毛 不易断线 清洁口腔牙缝残渣 A1 牙线棒6盒;;商品编号：20925730044;;店铺：;嘉美口腔护理专营店;;商品毛重：500.00g;;分类：牙线棒;;适用人群：普通人群;;刷毛分类：其它;	712466			100	0	0	70	0	0	70	60	5
佳洁士（Crest） 缤纷彩虹软毛牙刷 6 支装	https://item.jd.com/16327410104.html	16327410104	牙刷/牙线	16327410104	口腔护理	1316,1384,1406	17.90	25.90	;商品名称：佳洁士（Crest） 缤纷彩虹软毛牙刷 6 支装;;商品编号：16327410104;;店铺：;务诚个护专营店;;商品毛重：500.00g;;分类：牙刷;;适用人群：普通人群;;刷毛分类：中毛;	669713			98	2	0	70	0	1	70	50	5
