Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
	https://item.jd.com/30379366839.html	30379366839	乳液面霜	30379366839	面部护肤	1316,1381,1391	85.00	200.00	;商品名称：【两件减10元】韩国W.lab wlab白雪公主速白素颜霜女 嫩白滋润保湿乳学生遮瑕隔离懒人霜 素颜霜100ml;;商品编号：30379366839;;店铺：;韩惠美妆专营店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：补水，保湿，美白，控油平衡;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：韩国;	819572	有效期2018-12-10至2019-01-10,满199减10;有效期2018-12-10至2019-01-10,满299减15;有效期2018-12-10至2019-01-10,满399减20	满120元减10元	99	0	1	2000	4	2	2000	1600	5
丸美面霜弹力蛋白凝时紧致面霜50g提拉紧致淡化细纹 抗皱补水保湿官方旗舰店女 紧致霜50g	https://item.jd.com/24757172512.html	24757172512	乳液面霜	24757172512	面部护肤	1316,1381,1391	299.00	338.00	;商品名称：丸美面霜弹力蛋白凝时紧致面霜50g提拉紧致淡化细纹 抗皱补水保湿官方旗舰店女 紧致霜50g;;商品编号：24757172512;;店铺：;丸美聚福隆专卖店;;商品毛重：200.00g;;适合肤质：任何肤质;;功效：补水，保湿，滋润，抗皱，修护，提拉紧致，控油平衡，抗衰，细致毛孔;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	748680		满29元以折扣价在购物车换购热销商品，满39元以折扣价在购物车换购热销商品，满49元以折扣价在购物车换购热销商品;满299元减100元	100	0	0	200	0	0	200	100	5
伊丽莎白雅顿（ElizabethArden）银级晚间面霜50ml（补水保湿 细致毛孔 提拉紧致 淡化细纹 乳液 护肤品）	https://item.jd.com/1025960.html	1025960	乳液面霜	1025960	面部护肤	1316,1381,1391	181.00	1190.00	;商品名称：伊丽莎白雅顿银级晚间面霜50ml;;商品编号：1025960;;商品毛重：296.00g;;商品产地：美国;	1000003706		满299元减50元，满499元减100元，满699元减200元	98	1	1	35000	400	100	35000	18000	5
花印祛痘膏祛痘印淡化痘坑祛痘产品去痘套装可搭配洗面奶凹洞痘疤修复霜男女青春痘粉刺精华面霜日本进口2支	https://item.jd.com/30432920565.html	30432920565	乳液面霜	30432920565	面部护肤	1316,1381,1391	69.00	159.00	;商品名称：花印祛痘膏祛痘印淡化痘坑祛痘产品去痘套装可搭配洗面奶凹洞痘疤修复霜男女青春痘粉刺精华面霜日本进口2支;;商品编号：30432920565;;店铺：;花印官方旗舰店;;商品毛重：25.00g;;商品产地：日本;;适合肤质：干性，中性，油性，混合性;;功效：补水，保湿，提亮肤色，控油平衡，细致毛孔，其它;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：�ㄠ�/凝露;;适用人群：成人;;产品产地：日本;	713091	有效期2018-12-11至2019-02-28,满129减10	满199元减100元;满3件，立减最低1件商品价格	99	0	1	900	5	1	900	700	5
透真六胜肽紧致御龄精华面霜50g （补水保湿 面部抗皱紧致毛孔 去抬头纹法令纹 ）	https://item.jd.com/8543175.html	8543175	乳液面霜	8543175	面部护肤	1316,1381,1391	126.00	258.00	;商品名称：透真六胜肽御龄精华霜;;商品编号：8543175;;商品毛重：200.00g;;商品产地：广东省;;适合肤质：任何肤质;;功效：补水，保湿，滋润，抗皱，修护，提拉紧致，细致毛孔;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000091042		Ã¿Âú199Ôª£¬¿É¼õ100ÔªÏÖ½ğ;Ã¿Âú299Ôª£¬¿É¼õ120ÔªÏÖ½ğ£¬×î¶à¿É¼õ1000Ôª	99	1	0	1000	1	2	1000	700	5
法国雅漾（Avene）净柔平衡保湿乳50ML（妆前乳 平衡油脂 温和舒敏 质地轻薄 皮尔法伯集团 原装进口）	https://item.jd.com/3775687.html	3775687	乳液面霜	3775687	面部护肤	1316,1381,1391	248.00	330.00	;商品名称：雅漾保湿乳;;商品编号：3775687;;商品毛重：95.00g;;商品产地：法国;;适合肤质：敏感性;;功效：控油平衡，舒缓镇静;;国产/进口：进口;;净含量：5g/mL以下;;分类：乳液;;适用人群：成人;;产品产地：欧美;	1000007503		满298元即赠热销商品，赠完即止	98	1	1	240000	1500	1500	240000	140000	5
自然堂面霜女 素颜霜懒人霜裸妆保湿滋润水光肌【买一送一】 亮透水光素颜霜50g	https://item.jd.com/11741327474.html	11741327474	乳液面霜	11741327474	面部护肤	1316,1381,1391	108.00	200.00	;商品名称：自然堂面霜女 素颜霜懒人霜裸妆保湿滋润水光肌【买一送一】 亮透水光素颜霜50g;;商品编号：11741327474;;店铺：;伊恋美妆专营店;;商品毛重：500.00g;;适合肤质：任何肤质;;功效：补水，保湿，滋润，提亮肤色，其它;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	610538	有效期2018-12-03至2019-02-28,满50减5		98	1	1	900	7	5	900	100	5
【西班牙进口】ISDIN怡思丁婴儿湿疹膏止痒去脸红奶癣面霜宝宝抗红疹滋润乳 安肤舒缓滋润面霜50ml	https://item.jd.com/1956753824.html	1956753824	乳液面霜	1956753824	面部护肤	1316,1381,1391	169.00	199.00		182943	有效期2018-12-11至2019-01-01,满10减5	满299元减100元，满599元减200元，满899元减300元	98	1	1	800	5	10	800	500	5
寿美泽日本进口保湿霜 雀斑老年斑黑斑晒斑孕斑去斑霜 祛黄淡化防止黑色素产品 补水面霜药妆天然碧萝芷 SimiTRY	https://item.jd.com/34180711751.html	34180711751	乳液面霜	34180711751	面部护肤	1316,1381,1391	498.00	1698.00		747947		满2件，总价打8折；满3件，总价打7折	98	0	2	50	1	0	50	20	5
伊思（IT'S SKIN） 韩国护肤品红参蜗牛水乳套装 爽肤水女补水保湿乳液清爽滋润型 2号-滋润型水乳套装	https://item.jd.com/20988288111.html	20988288111	乳液面霜	20988288111	面部护肤	1316,1381,1391	264.00	399.00		142539		满188元减50元	99	1	0	1900	7	9	2000	1600	5
妮维雅(NIVEA)男士多重控油�ㄠ�50g（乳液面霜护肤化妆品）	https://item.jd.com/845790.html	845790	乳液面霜	845790	面部护肤	1316,1381,1391	94.50	94.50	;商品名称：妮维雅控油�ㄠ�;;商品编号：845790;;商品毛重：50.00g;;商品产地：中国上海;;适合肤质：任何肤质;;功效：控油;;净含量：31g/mL-50g/mL;;分类：�ㄠ�/凝露;;国产/进口：国产;;产品产地：中国大陆;	1000003747		每满199元，可减100元现金;满199元减100元	97	1	2	250000	3800	1500	250000	78000	5
古芙祛痘套装 去痘印祛痘坑青春痘痘痕粉刺痘疤芦荟胶祛痘产品男士女士修护祛痘霜精华面霜	https://item.jd.com/31044828596.html	31044828596	乳液面霜	31044828596	面部护肤	1316,1381,1391	148.00	298.00	;商品名称：古芙祛痘套装 去痘印祛痘坑青春痘痘痕粉刺痘疤芦荟胶祛痘产品男士女士修护祛痘霜精华面霜;;商品编号：31044828596;;店铺：;古芙化妆品旗舰店;;商品毛重：130.00g;;货号：QDTZ;;适合肤质：任何肤质;;功效：抗痘，控油平衡，细致毛孔;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	796675	有效期2018-10-23至2019-01-20,满126减10;有效期2018-12-07至2019-02-07,满200减30;有效期2018-12-07至2019-02-07,满400减100	满3件，立减最低1件商品价格;满2件，总价打8折	99	0	1	300	1	1	300	200	5
相宜本草 红景天焕亮精华液40g 菁纯小红瓶赠中样8g*5  陈立农同款	https://item.jd.com/2380240.html	2380240	乳液面霜	2380240	面部护肤	1316,1381,1391	238.00	238.00	;商品名称：相宜本草精华液;;商品编号：2380240;;商品毛重：170.00g;;商品产地：上海市;;适合肤质：任何肤质;;功效：补水，保湿，美白，控油平衡;;净含量：31g/mL-50g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	1000002833			98	0	2	160000	2100	800	170000	48000	5
贝诗黛儿美白祛斑霜色斑黑斑淡化产品男士正品淡斑去黄褐斑雀斑去晒斑色素女士	https://item.jd.com/35926501275.html	35926501275	乳液面霜	35926501275	面部护肤	1316,1381,1391	138.00	268.00	;商品名称：贝诗黛儿美白祛斑霜色斑黑斑淡化产品男士正品淡斑去黄褐斑雀斑去晒斑色素女士;;商品编号：35926501275;;店铺：;北诗个护专营店;;商品毛重：1.0kg;;商品产地：中国大陆;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：保湿，滋润，美白，修护，提亮肤色，控油平衡，细致毛孔，淡斑，其它;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	103938	有效期2018-10-07至2019-01-04,满80减10;有效期2018-10-07至2019-01-04,满150减30;有效期2018-10-07至2019-01-04,满200减50		100	0	0	80	0	0	80	3	5
御泥坊 红酒润妍美肌护肤套装(洗面奶爽肤水乳液 睡眠面膜面贴眼霜 补水保湿亮肤化妆品套装 )	https://item.jd.com/2510652.html	2510652	乳液面霜	2510652	面部护肤	1316,1381,1391	309.90	1109.00	;商品名称：御泥坊护肤套装;;商品编号：2510652;;商品毛重：1.745kg;;商品产地：长沙、上海、广东;;适合肤质：混合性;;功效：补水，保湿，深层清洁;;国产/进口：国产;;分类：组合装;;适用人群：成人;;产品产地：中国大陆;	1000003002		每满199元，可减100元现金	98	1	1	22000	200	100	22000	11000	5
菲洛嘉 Filorga 保湿焕肤霜 50ml （保湿锁水 滋养润泽 提亮肤色 法国原装进口）	https://item.jd.com/7504080.html	7504080	乳液面霜	7504080	面部护肤	1316,1381,1391	479.00	575.00	;商品名称：菲洛嘉保湿焕肤霜;;商品编号：7504080;;商品毛重：230.00g;;商品产地：法国;;适合肤质：任何肤质;;功效：补水，保湿，美白，提拉紧致，提亮肤色;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	1000102789		每满300元，可减30元现金;满300元减30元	99	0	1	4100	10	10	4100	3400	5
【保税发货】理肤泉祛痘膏痘印清痘净K乳AI修护霜乳液DUO乳祛痘膏敏感肌肤青春痘调理霜 B5多效修复霜40ml	https://item.jd.com/1994805801.html	1994805801	乳液面霜	1994805801	面部护肤	1316,1381,1391	69.00	299.00		701441		满3件，总价打8折	99	0	1	1900	10	7	1900	1600	5
Sisley希思黎 全能乳液125ml 保湿滋润修护调理肌肤 莎莎Sasa	https://item.jd.com/1956513851.html	1956513851	乳液面霜	1956513851	面部护肤	1316,1381,1391	1085.00	1620.00		172136	有效期2018-12-10至2018-12-13,满899减100;有效期2018-12-10至2018-12-13,满499减50;有效期2018-12-10至2018-12-13,满299减20	满36元以折扣价在购物车换购热销商品	97	3	0	300	1	8	300	100	5
【国内专柜】雪花秀Sulwhasoo小样套装滋盈阴肌本 平衡补水保湿乳液中样15ml*5 第二份五折	https://item.jd.com/1389736503.html	1389736503	乳液面霜	1389736503	面部护肤	1316,1381,1391	89.00	900.00	;商品名称：【国内专柜】雪花秀Sulwhasoo小样套装滋盈阴肌本 平衡补水保湿乳液中样15ml*5 第二份五折;;商品编号：1389736503;;店铺：;VE网;;商品毛重：100.00g;;商品产地：韩国;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：补水，保湿，滋润，抗皱，修护，提拉紧致，提亮肤色，抗痘，控油平衡，抗衰，抗氧化，舒缓镇静，细致毛孔;;国产/进口：进口;;净含量：5g/mL-30g/mL;;分类：其它;;适用人群：成人;;产品产地：韩国;	42963	有效期2018-11-19至2019-01-19,满199减5;有效期2018-11-19至2019-01-19,满399减10;有效期2018-11-19至2019-01-19,满699减20	满499元减50元;满2件，总价打7.50折	99	0	1	14000	70	60	14000	8800	5
【买二送一】祛痘膏祛痘印痘坑痘疤男女士祛痘产品去痘印去黑头芦荟胶祛痘套装淡化痘痘印痕青春痘粉刺精华霜	https://item.jd.com/36881130917.html	36881130917	乳液面霜	36881130917	面部护肤	1316,1381,1391	98.00	218.00	;商品名称：【买二送一】祛痘膏祛痘印痘坑痘疤男女士祛痘产品去痘印去黑头芦荟胶祛痘套装淡化痘痘印痕青春痘粉刺精华霜;;商品编号：36881130917;;店铺：;盈静个人护理拼购店;;商品毛重：50.00g;;商品产地：中国大陆;;货号：九叶Q逗（上）;;功效：补水，提亮肤色，抗痘，控油平衡;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	902152			100	0	0	100	0	0	100	20	5
	https://item.jd.com/1673042.html	1673042	乳液面霜	1673042	面部护肤	1316,1381,1391	19.90	69.00	;商品名称：五羊婴儿面霜;;商品编号：1673042;;商品毛重：90.00g;;商品产地：广东广州;;国产/进口：国产;;包装：独立装;;净含量：0-99ml（g）;;类型：面霜;	1000006467		满2件，总价打5折;每满199元，可减100元现金，最多可减500元	99	0	1	67000	400	100	68000	29000	5
【现在就告白同款】春纪素颜霜摩登亮透素颜乳100g补水 保湿滋养提亮肤色改善黯沉肌肤全身女男 素颜乳100g	https://item.jd.com/29433117826.html	29433117826	乳液面霜	29433117826	面部护肤	1316,1381,1391	59.00	189.00	;商品名称：【现在就告白同款】春纪素颜霜摩登亮透素颜乳100g补水 保湿滋养提亮肤色改善黯沉肌肤全身女男 素颜乳100g;;商品编号：29433117826;;店铺：;春纪欧玉美专卖店;;商品毛重：100.00g;;货号：jdcj6930957822834;;适合肤质：任何肤质;;功效：补水，保湿，修护，提亮肤色;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	804085			99	1	0	1300	1	4	1300	1100	5
水密码水漾盈润补水霜50g (面霜 保湿 滋润)	https://item.jd.com/2011609.html	2011609	乳液面霜	2011609	面部护肤	1316,1381,1391	76.00	88.00	;商品名称：水密码丹姿水密码水漾盈润补水霜50g;;商品编号：2011609;;商品毛重：180.00g;;商品产地：广东广州;;适合肤质：任何肤质;;功效：补水，保湿，滋润，提拉紧致，细致毛孔，其它;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000081026		满99元减20元;满2件，总价打7.50折	99	0	1	33000	100	80	34000	20000	5
韩熙贞（HEXZE）焕采懒人霜（滋润型） 自然色50g（ 张凯毅力荐 素颜霜V7 补水保湿 清透裸妆 抖音同款）	https://item.jd.com/100000691533.html	100000691533	乳液面霜	100000691533	面部护肤	1316,1381,1391	49.00	219.00	;商品名称：韩熙贞面霜;;商品编号：100000691533;;商品毛重：190.00g;;商品产地：中国广东;;货号：lanrenshuang;;适合肤质：任何肤质;;功效：补水，保湿，滋润，修护，提亮肤色;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000007922		满199元减100元;满3件，立减最低1件商品价格	99	0	1	5500	20	10	5500	4000	5
老中医呼唤美白祛斑霜黑斑淡化产品女男士 中草药成分去斑产品淡化雀斑日晒斑老年斑遗传斑去黄正品 呼唤美白祛斑霜50g	https://item.jd.com/30902252679.html	30902252679	乳液面霜	30902252679	面部护肤	1316,1381,1391	328.00	328.00	;商品名称：老中医呼唤美白祛斑霜黑斑淡化产品女男士 中草药成分去斑产品淡化雀斑日晒斑老年斑遗传斑去黄正品 呼唤美白祛斑霜50g;;商品编号：30902252679;;店铺：;老中医药妆旗舰店;;商品毛重：50.00g;;货号：F05;;适合肤质：任何肤质;;功效：补水，美白;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	829689	有效期2018-10-25至2018-12-25,满299减20;有效期2018-10-25至2018-12-24,满699减50;有效期2018-10-25至2018-12-22,满199减10	满28元以折扣价在购物车换购热销商品，满158元以折扣价在购物车换购热销商品	100	0	0	300	0	0	300	90	5
御泥坊 美白嫩肤化妆品套装(洗面奶爽肤水乳面膜套装 补水美白淡斑护肤品套装)	https://item.jd.com/1318089.html	1318089	乳液面霜	1318089	面部护肤	1316,1381,1391	249.90	309.90	;商品名称：御泥坊护肤套装;;商品编号：1318089;;商品毛重：1.58kg;;商品产地：长沙、上海、广东;;适合肤质：混合性;;功效：补水，保湿，深层清洁，美白;;国产/进口：国产;;分类：组合装;;适用人群：成人;;产品产地：中国大陆;	1000003002		每满199元，可减100元现金	96	1	3	8400	100	100	8700	2800	5
菲洛嘉 Filorga 美肌亮颜霜 50ml（淡化色斑 提亮肤色 舒缓细纹 修复抗氧 法国原装进口）	https://item.jd.com/100000985556.html	100000985556	乳液面霜	100000985556	面部护肤	1316,1381,1391	549.00	659.00	;商品名称：菲洛嘉美肌亮颜霜;;商品编号：100000985556;;商品毛重：225.00g;;商品产地：法国;;功效：补水，保湿，滋润，美白，抗氧化，淡斑;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	1000102789		每满300元，可减30元现金;满300元减30元	99	0	1	4100	10	10	4100	3400	5
	https://item.jd.com/188039.html	188039	乳液面霜	188039	面部护肤	1316,1381,1391	50.00	51.00	;商品名称：肌水肌肤滋润露;;商品编号：188039;;商品毛重：290.00g;;商品产地：日本;;适合肤质：任何肤质;;适用性别：通用;;产品产地：日本;;功效：补水，保湿，其它;	1000003533		购买1件可优惠换购热销商品;每满199元，可减100元现金，最多可减500元	99	0	1	210000	1400	400	210000	100000	5
资生堂肌肤之钥（Cle de Peau）CPB/CDP 乳液/面霜 光彩水乳套装 光采4件套 水磨精华250ml+清爽水+日乳+夜乳	https://item.jd.com/27902319699.html	27902319699	乳液面霜	27902319699	面部护肤	1316,1381,1391	2789.00	7999.00		777129	有效期2018-10-28至2018-12-31,满1999减60;有效期2018-12-01至2019-01-11,满2999减100;有效期2018-10-28至2018-12-31,满999减30	满3099元即赠热销商品，赠完即止，请在购物车点击领取	98	2	0	400	2	5	400	300	5
诗婷露雅官方旗舰店 鳄梨紧致修护弹润锁水套装礼盒清爽控油滋养补水保湿淡化细纹果本护肤化妆正品套装女 鳄梨奢宠礼盒6件套	https://item.jd.com/10500249785.html	10500249785	乳液面霜	10500249785	面部护肤	1316,1381,1391	399.00	1048.00	;商品名称：诗婷露雅官方旗舰店 鳄梨紧致修护弹润锁水套装礼盒清爽控油滋养补水保湿淡化细纹果本护肤化妆正品套装女 鳄梨奢宠礼盒6件套;;商品编号：10500249785;;店铺：;诗婷露雅旗舰店;;商品毛重：500.00g;;商品产地：中国大陆;;适合肤质：任何肤质;;功效：补水，修护，提拉紧致，控油平衡，舒缓镇静，细致毛孔;;国产/进口：国产;;净含量：200g/mL以上;;分类：其它;;适用人群：成人;;产品产地：中国大陆;	162109	有效期2018-12-10至2018-12-13,满399减100;有效期2018-12-10至2018-12-13,满199减50	满300元减80元	99	0	1	1200	9	3	1300	800	5
百雀羚 至臻皙白晶亮焕肤霜50g（锁水保湿、美白提亮）	https://item.jd.com/3350600.html	3350600	乳液面霜	3350600	面部护肤	1316,1381,1391	151.00	169.00	;商品名称：百雀羚精华霜;;商品编号：3350600;;商品毛重：200.00g;;商品产地：上海;;适合肤质：任何肤质;;功效：保湿，美白;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000003015		满99元减20元;满2件，总价打8折	99	0	1	29000	90	70	29000	19000	5
透真玻尿酸多效保湿乳液100ml（补水保湿清爽润肤面霜 护肤品女）	https://item.jd.com/4796535.html	4796535	乳液面霜	4796535	面部护肤	1316,1381,1391	74.00	99.00	;商品名称：透真玻尿酸保湿乳;;商品编号：4796535;;商品毛重：315.00g;;商品产地：广东省;;适合肤质：任何肤质;;适用性别：通用;;产品产地：中国大陆;;分类：乳液;;功效：补水，保湿，控油平衡，细致毛孔;	1000091042		Ã¿Âú199Ôª£¬¿É¼õ100ÔªÏÖ½ğ;Ã¿Âú299Ôª£¬¿É¼õ120ÔªÏÖ½ğ£¬×î¶à¿É¼õ1000Ôª	99	0	1	42000	100	70	42000	32000	5
馥蕾诗（Fresh）玫瑰润泽舒缓凝霜50ml（又名：玫瑰润泽保湿凝霜50ml）（保湿 面霜 舒缓）	https://item.jd.com/1268399.html	1268399	乳液面霜	1268399	面部护肤	1316,1381,1391	349.00	380.10	;商品名称：馥蕾诗玫瑰润泽舒缓凝霜50ml;;商品编号：1268399;;商品毛重：100.00g;;商品产地：法国;;货号：H00002419;;适合肤质：任何肤质;;适用性别：通用;;产品产地：欧美;;分类：面霜;;功效：补水，保湿;	1000002969		满499元减150元	99	0	1	32000	100	100	32000	20000	5
百雀羚 男士焕能清新洗颜泥140g+男士活力焕能醒肤露95g(清洁肌肤污垢，畅通毛孔)	https://item.jd.com/719400.html	719400	乳液面霜	719400	面部护肤	1316,1381,1391	66.00	76.80	;商品名称：百雀羚护肤套装;;商品编号：719400;;商品毛重：340.00g;;商品产地：上海;;适合肤质：所有肤质;;适用性别：男;;产品产地：中国大陆;;分类：组合装;;功效：深层清洁;	1000003015		满99元减20元;满3件，立减最低1件商品价格	98	1	1	220000	3200	1200	230000	79000	5
广药祛痘印淡化膏痘痘坑非去痘疤修复凹洞芦荟胶产品前女五男士强 单只装20g	https://item.jd.com/34302940870.html	34302940870	乳液面霜	34302940870	面部护肤	1316,1381,1391	69.90	180.00	;商品名称：广药祛痘印淡化膏痘痘坑非去痘疤修复凹洞芦荟胶产品前女五男士强 单只装20g;;商品编号：34302940870;;店铺：;希拉丽旗舰店;;商品毛重：20.00g;;商品产地：中国大陆;;货号：X003;;适合肤质：任何肤质;;功效：修护，抗痘，控油平衡，舒缓镇静;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	848132	有效期2018-12-09至2018-12-31,满88减5;有效期2018-12-10至2018-12-31,满138减10;有效期2018-12-09至2018-12-31,满158减15	满2件，总价打8折;满99元减20元	100	0	0	200	0	0	200	40	5
	https://item.jd.com/2673757.html	2673757	乳液面霜	2673757	面部护肤	1316,1381,1391	1130.00	1134.00		0			99	1	0	600	1	4	600	400	5
	https://item.jd.com/1322798.html	1322798	乳液面霜	1322798	面部护肤	1316,1381,1391	359.00	639.00	;商品名称：百雀羚水能量12件套(美容液90ml+焕颜乳90ml+焕颜霜50g;;商品编号：1322798;;商品毛重：1.168kg;;商品产地：上海;;适合肤质：所有肤质;;功效：补水，保湿，细致毛孔，其它;;国产/进口：国产;;分类：组合装;;适用人群：成人;;产品产地：中国大陆;	1000003015		满179元、259元、439元可得相应赠品，赠完即止，请在购物车点击领取	98	1	1	2500	20	10	2500	700	5
	https://item.jd.com/10170118444.html	10170118444	乳液面霜	10170118444	面部护肤	1316,1381,1391	128.00	138.00	;商品名称：澳洲原装进口香娜露儿（Chantelle）羊胎素绵羊油滋养霜保湿补水面霜护肤霜 羊胎素绵羊油滋养霜100ml-两份装;;商品编号：10170118444;;店铺：;丽康美护进口专营店;;商品毛重：500.00g;;货号：滋养霜;;适合肤质：任何肤质;;功效：补水，保湿，滋润，修护，抗氧化，细致毛孔;;国产/进口：进口;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：澳大利亚;	158136	有效期2018-12-10至2018-12-12,满150减10;有效期2018-12-10至2018-12-12,满299减20		99	0	1	2100	10	3	2100	1200	5
百雀羚 肌初赋活紧肤焕颜乳90ml（活颜润养 弹力紧致）	https://item.jd.com/2279751.html	2279751	乳液面霜	2279751	面部护肤	1316,1381,1391	196.00	208.00	;商品名称：百雀羚乳液;;商品编号：2279751;;商品毛重：420.00g;;商品产地：上海市;;适合肤质：任何肤质;;功效：补水，保湿，其它;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	1000003015		满99元减20元;满299元减30元	99	0	1	39000	100	100	39000	21000	5
老中医呼唤美白祛斑霜色黑斑淡化产品女男 中草药成分去斑去雀斑黑色素斑去黄补水保湿精华护肤套装 呼唤美白祛斑乳液110g	https://item.jd.com/15392374015.html	15392374015	乳液面霜	15392374015	面部护肤	1316,1381,1391	128.00	1180.00	;商品名称：老中医呼唤美白祛斑霜色黑斑淡化产品女男 中草药成分去斑去雀斑黑色素斑去黄补水保湿精华护肤套装 呼唤美白祛斑乳液110g;;商品编号：15392374015;;店铺：;老中医源于美专卖店;;商品毛重：50.00g;;商品产地：中国大陆;;货号：祛斑套装;;适合肤质：任何肤质;;功效：补水，保湿，美白，淡斑;;国产/进口：国产;;净含量：101g/mL-200g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	665331	有效期2018-10-25至2018-12-25,满199减10;有效期2018-10-25至2018-12-25,满299减20;有效期2018-10-25至2018-12-25,满699减50	满59元以折扣价在购物车换购热销商品，满129元以折扣价在购物车换购热销商品，满299元以折扣价在购物车换购热销商品	99	0	1	3800	6	6	3800	1600	5
娇韵诗（CLARINS）恒润奇肌保湿乳霜  沁润奇肌保湿乳霜 沁润奇肌保湿凝露50ml（中/混合性）	https://item.jd.com/29135169078.html	29135169078	乳液面霜	29135169078	面部护肤	1316,1381,1391	285.00	550.00		804483	有效期2018-12-01至2018-12-13,满199减10;有效期2018-12-01至2018-12-13,满399减20;有效期2018-12-01至2018-12-13,满699减40		98	0	2	70	1	0	70	60	5
	https://item.jd.com/1625265416.html	1625265416	乳液面霜	1625265416	面部护肤	1316,1381,1391	48.00	78.00	;商品名称：丝塔芙保湿润肤乳Cetaphil温和补水乳液 孕妇婴儿安心使用专柜 118ml敏感肌肤适用;;商品编号：1625265416;;店铺：;翡弈美妆专营店;;商品毛重：30.00g;;商品产地：中国大陆;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：101g/mL-200g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	150717	有效期2018-12-06至2018-12-13,满1000减100		99	0	1	3300	10	8	3300	2500	5
百雀羚面霜 水能量焕颜霜 补水保湿收缩毛孔淡化细纹日晚精华保湿霜官方旗舰店官网正品 50g	https://item.jd.com/11066126083.html	11066126083	乳液面霜	11066126083	面部护肤	1316,1381,1391	165.00	184.00	;商品名称：百雀羚面霜 水能量焕颜霜 补水保湿收缩毛孔淡化细纹日晚精华保湿霜官方旗舰店官网正品 50g;;商品编号：11066126083;;店铺：;百雀羚旗舰店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	612277	有效期2018-12-04至2018-12-17,满199减20;有效期2018-12-04至2018-12-17,满299减30;有效期2018-12-04至2018-12-17,满499减50		100	0	0	400	0	0	400	300	5
九朵云cloud9马油膏面霜套装淡化斑点面膜去斑霜50ml补水保湿敏感肌肤女男士进口韩国原装 九朵云马油保湿面霜70g	https://item.jd.com/22472683873.html	22472683873	乳液面霜	22472683873	面部护肤	1316,1381,1391	69.00	169.00		697573		满299元减100元，满599元减200元，满899元减300元	99	0	1	11000	20	20	12000	9200	5
芳珂FANCL修护乳液（滋润型）30ml（乳液 滋润 补水保湿 无添加）	https://item.jd.com/1372154.html	1372154	乳液面霜	1372154	面部护肤	1316,1381,1391	219.00	228.00	;商品名称：芳珂修护乳液;;商品编号：1372154;;商品毛重：60.00g;;商品产地：日本;;分类：乳液;	1000010841		Âú499Ôª¼õ100Ôª	99	0	1	24000	80	60	24000	17000	5
